dcode,dname,sex,age,population,age_group,age_group_range
1050,เขตบางบอน,male,8,829,5,0 to 14 years
1010,เขตมีนบุรี,male,34,829,30,15 to 64 years
1040,เขตบางแค,female,12,828,10,0 to 14 years
1011,เขตลาดกระบัง,female,2,828,0,0 to 14 years
1041,เขตหลักสี่,female,43,828,40,15 to 64 years
1043,เขตคันนายาว,female,6,827,5,0 to 14 years
1026,เขตดินแดง,female,68,827,65,65 years and older
1019,เขตตลิ่งชัน,female,50,827,50,15 to 64 years
1029,เขตบางซื่อ,male,28,827,25,15 to 64 years
1034,เขตสวนหลวง,male,29,827,25,15 to 64 years
1041,เขตหลักสี่,female,62,827,60,15 to 64 years
1043,เขตคันนายาว,female,54,826,50,15 to 64 years
1049,เขตทุ่งครุ,male,34,826,30,15 to 64 years
1029,เขตบางซื่อ,male,34,826,30,15 to 64 years
1025,เขตบางพลัด,female,57,826,55,15 to 64 years
1034,เขตสวนหลวง,male,26,826,25,15 to 64 years
1022,เขตภาษีเจริญ,male,35,825,35,15 to 64 years
1038,เขตลาดพร้าว,female,66,825,65,65 years and older
1044,เขตสะพานสูง,female,62,825,60,15 to 64 years
1030,เขตจตุจักร,male,17,824,15,15 to 64 years
1030,เขตจตุจักร,male,19,824,15,15 to 64 years
1049,เขตทุ่งครุ,male,58,824,55,15 to 64 years
1032,เขตประเวศ,male,63,824,60,15 to 64 years
1027,เขตบึงกุ่ม,male,35,823,35,15 to 64 years
1011,เขตลาดกระบัง,female,3,823,0,0 to 14 years
1011,เขตลาดกระบัง,male,2,823,0,0 to 14 years
1044,เขตสะพานสูง,female,56,823,55,15 to 64 years
1033,เขตคลองเตย,female,42,822,40,15 to 64 years
1036,เขตดอนเมือง,female,20,822,20,15 to 64 years
1006,เขตบางกะปิ,female,22,822,20,15 to 64 years
1006,เขตบางกะปิ,male,15,822,15,15 to 64 years
1050,เขตบางบอน,female,47,822,45,15 to 64 years
1032,เขตประเวศ,female,69,822,65,65 years and older
1044,เขตสะพานสูง,female,52,822,50,15 to 64 years
1003,เขตหนองจอก,male,0,822,0,0 to 14 years
1040,เขตบางแค,male,6,821,5,0 to 14 years
1011,เขตลาดกระบัง,male,3,821,0,0 to 14 years
1038,เขตลาดพร้าว,male,39,821,35,15 to 64 years
1045,เขตวังทองหลาง,female,60,821,60,15 to 64 years
1045,เขตวังทองหลาง,male,51,821,50,15 to 64 years
1023,เขตหนองแขม,female,68,821,65,65 years and older
1041,เขตหลักสี่,female,50,821,50,15 to 64 years
1033,เขตคลองเตย,female,51,820,50,15 to 64 years
1006,เขตบางกะปิ,female,23,820,20,15 to 64 years
1022,เขตภาษีเจริญ,male,34,820,30,15 to 64 years
1038,เขตลาดพร้าว,male,49,820,45,15 to 64 years
1023,เขตหนองแขม,female,11,820,10,0 to 14 years
1033,เขตคลองเตย,female,45,819,45,15 to 64 years
1026,เขตดินแดง,female,30,819,30,15 to 64 years
1026,เขตดินแดง,male,54,819,50,15 to 64 years
1020,เขตบางกอกน้อย,female,67,819,65,65 years and older
1029,เขตบางซื่อ,male,27,819,25,15 to 64 years
1050,เขตบางบอน,female,59,819,55,15 to 64 years
1034,เขตสวนหลวง,female,62,819,60,15 to 64 years
1043,เขตคันนายาว,female,42,818,40,15 to 64 years
1030,เขตจตุจักร,male,24,818,20,15 to 64 years
1035,เขตจอมทอง,male,12,818,10,0 to 14 years
1026,เขตดินแดง,female,28,818,25,15 to 64 years
1026,เขตดินแดง,male,32,818,30,15 to 64 years
1049,เขตทุ่งครุ,male,37,818,35,15 to 64 years
1025,เขตบางพลัด,female,46,818,45,15 to 64 years
1009,เขตพระโขนง,female,40,818,40,15 to 64 years
1041,เขตหลักสี่,female,41,818,40,15 to 64 years
1041,เขตหลักสี่,female,56,818,55,15 to 64 years
1005,เขตบางเขน,female,11,817,10,0 to 14 years
1020,เขตบางกอกน้อย,female,69,817,65,65 years and older
1038,เขตลาดพร้าว,female,68,817,65,65 years and older
1023,เขตหนองแขม,female,12,817,10,0 to 14 years
1023,เขตหนองแขม,female,67,817,65,65 years and older
1033,เขตคลองเตย,female,44,816,40,15 to 64 years
1030,เขตจตุจักร,male,22,816,20,15 to 64 years
1019,เขตตลิ่งชัน,female,48,816,45,15 to 64 years
1015,เขตธนบุรี,female,58,816,55,15 to 64 years
1006,เขตบางกะปิ,female,68,816,65,65 years and older
1022,เขตภาษีเจริญ,male,49,816,45,15 to 64 years
1022,เขตภาษีเจริญ,male,54,816,50,15 to 64 years
1010,เขตมีนบุรี,female,64,816,60,15 to 64 years
1044,เขตสะพานสูง,female,50,816,50,15 to 64 years
1036,เขตดอนเมือง,male,63,815,60,15 to 64 years
1015,เขตธนบุรี,female,30,815,30,15 to 64 years
1038,เขตลาดพร้าว,female,26,815,25,15 to 64 years
1035,เขตจอมทอง,male,23,814,20,15 to 64 years
1049,เขตทุ่งครุ,female,24,814,20,15 to 64 years
1015,เขตธนบุรี,female,59,814,55,15 to 64 years
1015,เขตธนบุรี,female,61,814,60,15 to 64 years
1029,เขตบางซื่อ,female,71,814,70,65 years and older
1050,เขตบางบอน,male,52,814,50,15 to 64 years
1023,เขตหนองแขม,male,8,814,5,0 to 14 years
1036,เขตดอนเมือง,male,64,813,60,15 to 64 years
1045,เขตวังทองหลาง,female,62,813,60,15 to 64 years
1035,เขตจอมทอง,male,64,812,60,15 to 64 years
1036,เขตดอนเมือง,female,69,812,65,65 years and older
1019,เขตตลิ่งชัน,female,47,812,45,15 to 64 years
1022,เขตภาษีเจริญ,male,25,812,25,15 to 64 years
1017,เขตห้วยขวาง,female,46,812,45,15 to 64 years
1049,เขตทุ่งครุ,male,60,811,60,15 to 64 years
1015,เขตธนบุรี,female,46,811,45,15 to 64 years
1029,เขตบางซื่อ,male,46,811,45,15 to 64 years
1027,เขตบึงกุ่ม,male,32,811,30,15 to 64 years
1009,เขตพระโขนง,female,58,811,55,15 to 64 years
1010,เขตมีนบุรี,female,8,811,5,0 to 14 years
1041,เขตหลักสี่,female,40,811,40,15 to 64 years
1041,เขตหลักสี่,female,49,811,45,15 to 64 years
1041,เขตหลักสี่,female,57,811,55,15 to 64 years
1043,เขตคันนายาว,male,10,810,10,0 to 14 years
1026,เขตดินแดง,female,29,810,25,15 to 64 years
1019,เขตตลิ่งชัน,female,66,810,65,65 years and older
1040,เขตบางแค,female,5,810,5,0 to 14 years
1029,เขตบางซื่อ,male,57,810,55,15 to 64 years
1047,เขตบางนา,female,41,810,40,15 to 64 years
1050,เขตบางบอน,male,58,810,55,15 to 64 years
1010,เขตมีนบุรี,male,61,810,60,15 to 64 years
1042,เขตสายไหม,female,1,810,0,0 to 14 years
1041,เขตหลักสี่,female,61,810,60,15 to 64 years
1036,เขตดอนเมือง,female,13,809,10,0 to 14 years
1005,เขตบางเขน,female,9,809,5,0 to 14 years
1029,เขตบางซื่อ,male,50,809,50,15 to 64 years
1027,เขตบึงกุ่ม,female,18,809,15,15 to 64 years
1022,เขตภาษีเจริญ,female,35,809,35,15 to 64 years
1033,เขตคลองเตย,female,40,808,40,15 to 64 years
1036,เขตดอนเมือง,male,17,808,15,15 to 64 years
1040,เขตบางแค,male,5,808,5,0 to 14 years
1027,เขตบึงกุ่ม,male,18,808,15,15 to 64 years
1034,เขตสวนหลวง,male,28,808,25,15 to 64 years
1041,เขตหลักสี่,female,64,808,60,15 to 64 years
1026,เขตดินแดง,male,39,807,35,15 to 64 years
1019,เขตตลิ่งชัน,female,65,807,65,65 years and older
1015,เขตธนบุรี,female,52,807,50,15 to 64 years
1044,เขตสะพานสูง,female,46,807,45,15 to 64 years
1043,เขตคันนายาว,female,53,806,50,15 to 64 years
1036,เขตดอนเมือง,female,70,806,70,65 years and older
1049,เขตทุ่งครุ,male,33,806,30,15 to 64 years
1047,เขตบางนา,female,42,806,40,15 to 64 years
1050,เขตบางบอน,female,22,806,20,15 to 64 years
1034,เขตสวนหลวง,male,33,806,30,15 to 64 years
1033,เขตคลองเตย,female,46,805,45,15 to 64 years
1035,เขตจอมทอง,male,20,805,20,15 to 64 years
1026,เขตดินแดง,male,51,805,50,15 to 64 years
1006,เขตบางกะปิ,male,60,805,60,15 to 64 years
1022,เขตภาษีเจริญ,female,67,805,65,65 years and older
1022,เขตภาษีเจริญ,male,59,805,55,15 to 64 years
1030,เขตจตุจักร,male,61,804,60,15 to 64 years
1015,เขตธนบุรี,female,29,804,25,15 to 64 years
1015,เขตธนบุรี,male,42,804,40,15 to 64 years
1050,เขตบางบอน,male,9,804,5,0 to 14 years
1033,เขตคลองเตย,female,39,803,35,15 to 64 years
1030,เขตจตุจักร,female,22,803,20,15 to 64 years
1021,เขตบางขุนเทียน,female,3,803,0,0 to 14 years
1015,เขตธนบุรี,female,57,802,55,15 to 64 years
1038,เขตลาดพร้าว,male,54,802,50,15 to 64 years
1034,เขตสวนหลวง,male,35,802,35,15 to 64 years
1049,เขตทุ่งครุ,female,35,801,35,15 to 64 years
1006,เขตบางกะปิ,male,61,801,60,15 to 64 years
1029,เขตบางซื่อ,male,47,801,45,15 to 64 years
1014,เขตพญาไท,male,21,801,20,15 to 64 years
1022,เขตภาษีเจริญ,female,69,801,65,65 years and older
1022,เขตภาษีเจริญ,male,55,801,55,15 to 64 years
1035,เขตจอมทอง,female,9,800,5,0 to 14 years
1019,เขตตลิ่งชัน,female,39,800,35,15 to 64 years
1049,เขตทุ่งครุ,male,22,800,20,15 to 64 years
1005,เขตบางเขน,female,8,800,5,0 to 14 years
1050,เขตบางบอน,female,9,800,5,0 to 14 years
1011,เขตลาดกระบัง,female,66,800,65,65 years and older
1045,เขตวังทองหลาง,male,42,800,40,15 to 64 years
1017,เขตห้วยขวาง,female,35,800,35,15 to 64 years
1026,เขตดินแดง,female,25,799,25,15 to 64 years
1005,เขตบางเขน,male,6,799,5,0 to 14 years
1029,เขตบางซื่อ,male,48,799,45,15 to 64 years
1003,เขตหนองจอก,female,64,799,60,15 to 64 years
1015,เขตธนบุรี,female,64,798,60,15 to 64 years
1047,เขตบางนา,female,44,798,40,15 to 64 years
1010,เขตมีนบุรี,female,65,798,65,65 years and older
1023,เขตหนองแขม,female,8,798,5,0 to 14 years
1043,เขตคันนายาว,female,10,797,10,0 to 14 years
1006,เขตบางกะปิ,female,20,797,20,15 to 64 years
1006,เขตบางกะปิ,male,63,797,60,15 to 64 years
1034,เขตสวนหลวง,male,53,797,50,15 to 64 years
1003,เขตหนองจอก,male,63,797,60,15 to 64 years
1043,เขตคันนายาว,female,43,796,40,15 to 64 years
1030,เขตจตุจักร,female,72,796,70,65 years and older
1019,เขตตลิ่งชัน,female,67,796,65,65 years and older
1049,เขตทุ่งครุ,female,65,796,65,65 years and older
1015,เขตธนบุรี,female,65,796,65,65 years and older
1029,เขตบางซื่อ,male,63,796,60,15 to 64 years
1032,เขตประเวศ,female,71,796,70,65 years and older
1038,เขตลาดพร้าว,male,52,796,50,15 to 64 years
1038,เขตลาดพร้าว,male,53,796,50,15 to 64 years
1045,เขตวังทองหลาง,female,61,796,60,15 to 64 years
1034,เขตสวนหลวง,female,61,796,60,15 to 64 years
1044,เขตสะพานสูง,female,39,796,35,15 to 64 years
1041,เขตหลักสี่,female,63,796,60,15 to 64 years
1017,เขตห้วยขวาง,female,32,796,30,15 to 64 years
1033,เขตคลองเตย,male,43,795,40,15 to 64 years
